id,title,content,subject,question_count,topic
15,Passage Title: Value Expression as Constituent of Art,"Art has always been an expression of values: from the earliest cave paintings to modern abstract sculpture, works of art are physical embodiments of a people's mores, experiences, and assumptions.  The study of such works thus provides not only insight into the societies that create them, but comparative grounds for exploring cultural differences among their contemporaries.  For instance, pre-Roman Etruscan art evinces a surprising level of freedom for women relative to other societies.  The Cerveteri Sarcophagus includes a sculpture of a husband and wife reclining and eating together; similarly, a mural adorning the Tomb of Leopards displays several married couples dining in this fashion at a banquet.  To the ancient Greeks, however, this Etruscan practice was an unthinkable scandal: as one historian points out, ""It was so foreign to the Greeks that it both shocked and frightened them.""  At Greek dinners, the only women who attended were servants and paid companions; the men's wives ""remained at home, excluded from most aspects of public life.""
To modern ears, this Greek conception of propriety must sound absurd or even humorous.  Nevertheless, it exemplifies the effect of cultural contact in challenging a society's values, whether through direct observation of a practice or mediated through the art that displays it.  Of course, that function of art also operates within a society, and this self-reflection and critique of cultural ethos is one of art's most important functions.  This is not necessarily to say that art must offer such a challenge to be great; indeed, there are many works that have extraordinary aesthetic worth simply for what they represent.  Still, the importance of art in posing difficult, even painful, questions cannot be overstated.
What is truly bizarre, however, is when art seems neither to reflect nor to challenge the values of its time.  It might be wondered how such a scenario would be possible, as any depiction that did not reflect a society's character would at least suggest a tension with it.  Yet the world of early television provides an example.  In most shows of the 1950s and 1960s, like The Dick Van Dyke Show and I Love Lucy, the master bedrooms contained pairs of twin beds where the husbands and wives slept separately.
This television standard is hard to understand, in part because the implicit moral claims involved do not exemplify the kinds of cultural differences described above.  The American audiences of American television were not another society at risk of being shocked and frightened by unfamiliar customs, as the Greeks experienced with the Etruscans.  Nor can the standard be easily attributed to attitudes evolving over time; although much of what modern viewers take for granted would seem indecent to viewers of the past, surely the idea of a married couple occupying the same bed does not fall into that category.  Thus, the prohibition against depicting that practice could only have ""protected"" audiences from something wholly uncontroversial.  As such, this aspect of early television programming represented neither life as it is nor life as it ought to be—nor even how anyone thought life ought to be.  In this respect, then, does it simply fail to constitute art?
Although that conclusion seems in general justified, perhaps it is more accurate to say that the artistic value is diminished or suppressed, rather than absent entirely.  After all, any purposeful representation of life or fantasy is arguably art in some sense.  Hence, it may be useful to conceive of art and non-art less as distinct categories, and more as points along a continuum.  From that perspective, to be art is something that is achieved to a greater or lesser degree.",Critical Analysis & Reasoning Skills,4,Humanities
16,Passage Title: Value Expression as Constituent of Art,"Art has always been an expression of values: from the earliest cave paintings to modern abstract sculpture, works of art are physical embodiments of a people's mores, experiences, and assumptions.  The study of such works thus provides not only insight into the societies that create them, but comparative grounds for exploring cultural differences among their contemporaries.  For instance, pre-Roman Etruscan art evinces a surprising level of freedom for women relative to other societies.  The Cerveteri Sarcophagus includes a sculpture of a husband and wife reclining and eating together; similarly, a mural adorning the Tomb of Leopards displays several married couples dining in this fashion at a banquet.  To the ancient Greeks, however, this Etruscan practice was an unthinkable scandal: as one historian points out, ""It was so foreign to the Greeks that it both shocked and frightened them.""  At Greek dinners, the only women who attended were servants and paid companions; the men's wives ""remained at home, excluded from most aspects of public life.""
To modern ears, this Greek conception of propriety must sound absurd or even humorous.  Nevertheless, it exemplifies the effect of cultural contact in challenging a society's values, whether through direct observation of a practice or mediated through the art that displays it.  Of course, that function of art also operates within a society, and this self-reflection and critique of cultural ethos is one of art's most important functions.  This is not necessarily to say that art must offer such a challenge to be great; indeed, there are many works that have extraordinary aesthetic worth simply for what they represent.  Still, the importance of art in posing difficult, even painful, questions cannot be overstated.
What is truly bizarre, however, is when art seems neither to reflect nor to challenge the values of its time.  It might be wondered how such a scenario would be possible, as any depiction that did not reflect a society's character would at least suggest a tension with it.  Yet the world of early television provides an example.  In most shows of the 1950s and 1960s, like The Dick Van Dyke Show and I Love Lucy, the master bedrooms contained pairs of twin beds where the husbands and wives slept separately.
This television standard is hard to understand, in part because the implicit moral claims involved do not exemplify the kinds of cultural differences described above.  The American audiences of American television were not another society at risk of being shocked and frightened by unfamiliar customs, as the Greeks experienced with the Etruscans.  Nor can the standard be easily attributed to attitudes evolving over time; although much of what modern viewers take for granted would seem indecent to viewers of the past, surely the idea of a married couple occupying the same bed does not fall into that category.  Thus, the prohibition against depicting that practice could only have ""protected"" audiences from something wholly uncontroversial.  As such, this aspect of early television programming represented neither life as it is nor life as it ought to be—nor even how anyone thought life ought to be.  In this respect, then, does it simply fail to constitute art?
Although that conclusion seems in general justified, perhaps it is more accurate to say that the artistic value is diminished or suppressed, rather than absent entirely.  After all, any purposeful representation of life or fantasy is arguably art in some sense.  Hence, it may be useful to conceive of art and non-art less as distinct categories, and more as points along a continuum.  From that perspective, to be art is something that is achieved to a greater or lesser degree.",Critical Analysis & Reasoning Skills,4,Humanities
17,Passage Title: Value Expression as Constituent of Art,"Art has always been an expression of values: from the earliest cave paintings to modern abstract sculpture, works of art are physical embodiments of a people's mores, experiences, and assumptions.  The study of such works thus provides not only insight into the societies that create them, but comparative grounds for exploring cultural differences among their contemporaries.  For instance, pre-Roman Etruscan art evinces a surprising level of freedom for women relative to other societies.  The Cerveteri Sarcophagus includes a sculpture of a husband and wife reclining and eating together; similarly, a mural adorning the Tomb of Leopards displays several married couples dining in this fashion at a banquet.  To the ancient Greeks, however, this Etruscan practice was an unthinkable scandal: as one historian points out, ""It was so foreign to the Greeks that it both shocked and frightened them.""  At Greek dinners, the only women who attended were servants and paid companions; the men's wives ""remained at home, excluded from most aspects of public life.""
To modern ears, this Greek conception of propriety must sound absurd or even humorous.  Nevertheless, it exemplifies the effect of cultural contact in challenging a society's values, whether through direct observation of a practice or mediated through the art that displays it.  Of course, that function of art also operates within a society, and this self-reflection and critique of cultural ethos is one of art's most important functions.  This is not necessarily to say that art must offer such a challenge to be great; indeed, there are many works that have extraordinary aesthetic worth simply for what they represent.  Still, the importance of art in posing difficult, even painful, questions cannot be overstated.
What is truly bizarre, however, is when art seems neither to reflect nor to challenge the values of its time.  It might be wondered how such a scenario would be possible, as any depiction that did not reflect a society's character would at least suggest a tension with it.  Yet the world of early television provides an example.  In most shows of the 1950s and 1960s, like The Dick Van Dyke Show and I Love Lucy, the master bedrooms contained pairs of twin beds where the husbands and wives slept separately.
This television standard is hard to understand, in part because the implicit moral claims involved do not exemplify the kinds of cultural differences described above.  The American audiences of American television were not another society at risk of being shocked and frightened by unfamiliar customs, as the Greeks experienced with the Etruscans.  Nor can the standard be easily attributed to attitudes evolving over time; although much of what modern viewers take for granted would seem indecent to viewers of the past, surely the idea of a married couple occupying the same bed does not fall into that category.  Thus, the prohibition against depicting that practice could only have ""protected"" audiences from something wholly uncontroversial.  As such, this aspect of early television programming represented neither life as it is nor life as it ought to be—nor even how anyone thought life ought to be.  In this respect, then, does it simply fail to constitute art?
Although that conclusion seems in general justified, perhaps it is more accurate to say that the artistic value is diminished or suppressed, rather than absent entirely.  After all, any purposeful representation of life or fantasy is arguably art in some sense.  Hence, it may be useful to conceive of art and non-art less as distinct categories, and more as points along a continuum.  From that perspective, to be art is something that is achieved to a greater or lesser degree.",Critical Analysis & Reasoning Skills,4,Humanities
18,Passage Title: Value Expression as Constituent of Art,"Art has always been an expression of values: from the earliest cave paintings to modern abstract sculpture, works of art are physical embodiments of a people's mores, experiences, and assumptions.  The study of such works thus provides not only insight into the societies that create them, but comparative grounds for exploring cultural differences among their contemporaries.  For instance, pre-Roman Etruscan art evinces a surprising level of freedom for women relative to other societies.  The Cerveteri Sarcophagus includes a sculpture of a husband and wife reclining and eating together; similarly, a mural adorning the Tomb of Leopards displays several married couples dining in this fashion at a banquet.  To the ancient Greeks, however, this Etruscan practice was an unthinkable scandal: as one historian points out, ""It was so foreign to the Greeks that it both shocked and frightened them.""  At Greek dinners, the only women who attended were servants and paid companions; the men's wives ""remained at home, excluded from most aspects of public life.""
To modern ears, this Greek conception of propriety must sound absurd or even humorous.  Nevertheless, it exemplifies the effect of cultural contact in challenging a society's values, whether through direct observation of a practice or mediated through the art that displays it.  Of course, that function of art also operates within a society, and this self-reflection and critique of cultural ethos is one of art's most important functions.  This is not necessarily to say that art must offer such a challenge to be great; indeed, there are many works that have extraordinary aesthetic worth simply for what they represent.  Still, the importance of art in posing difficult, even painful, questions cannot be overstated.
What is truly bizarre, however, is when art seems neither to reflect nor to challenge the values of its time.  It might be wondered how such a scenario would be possible, as any depiction that did not reflect a society's character would at least suggest a tension with it.  Yet the world of early television provides an example.  In most shows of the 1950s and 1960s, like The Dick Van Dyke Show and I Love Lucy, the master bedrooms contained pairs of twin beds where the husbands and wives slept separately.
This television standard is hard to understand, in part because the implicit moral claims involved do not exemplify the kinds of cultural differences described above.  The American audiences of American television were not another society at risk of being shocked and frightened by unfamiliar customs, as the Greeks experienced with the Etruscans.  Nor can the standard be easily attributed to attitudes evolving over time; although much of what modern viewers take for granted would seem indecent to viewers of the past, surely the idea of a married couple occupying the same bed does not fall into that category.  Thus, the prohibition against depicting that practice could only have ""protected"" audiences from something wholly uncontroversial.  As such, this aspect of early television programming represented neither life as it is nor life as it ought to be—nor even how anyone thought life ought to be.  In this respect, then, does it simply fail to constitute art?
Although that conclusion seems in general justified, perhaps it is more accurate to say that the artistic value is diminished or suppressed, rather than absent entirely.  After all, any purposeful representation of life or fantasy is arguably art in some sense.  Hence, it may be useful to conceive of art and non-art less as distinct categories, and more as points along a continuum.  From that perspective, to be art is something that is achieved to a greater or lesser degree.",Critical Analysis & Reasoning Skills,4,Humanities
19,Passage Title: What is Dance?,"People sometimes dance for joy, or report that they are so happy that they could dance for joy.  However, one might wonder why this is so.  What is it about happiness that would lead someone to dance?  What exactly is dancing, when one ponders this activity that might otherwise be taken for granted?  Is it only a human practice, or is dancing something in which other animals also engage?
Indeed, some animals do seem to dance, although their reasons for doing so are goal-based.  For instance, bees dance to provide information to other colony members, using complicated movements to describe the location and quality of a food source.  This behavior is not emotive; it would seem odd, if not unscientific, to ascribe an emotive character to such displays.  Nevertheless, these displays are communicative, as are emotive human behaviors.
Might this similarity bespeak a common evolutionary basis for the dance of humans and other animals?  Perhaps, although there are differences which cast doubt on that hypothesis.  A bee's dance is its main method of communication, whereas most human communication is vocal.  Even with non-vocal communication such as sign language, the types of bodily movements are qualitatively different from those used in dance, as dance movements signify at most a general feeling or impression rather than corresponding to specific words or ideas.  If the bee's dance functions like human sign language (albeit in a much less sophisticated form), it is probably not an appropriate analogue to human dance at all; the term ""dance"" would be simply a weak metaphor.  Thus, if the bee's dance is a type of language, it is not the same sort of thing as human dance.
Still, there are other types of animal behaviors that might more aptly be called dances.  Many animals perform courtship displays of varying complexity, in which carefully choreographed movements are designed to win the favor of a potential mate.  Historically, a connection between human dance and courtship has also been assumed, and often cautioned against.  For instance, in the 1950s Elvis was denounced by parents as a corrupting influence upon the young women who swooned over him, and some of his dance moves were censored.  People today likewise voice concerns with regard to the behavior of crowds in nightclubs and explicit lyrics in popular music.  A similar outcry will undoubtedly be heard in the future, as the struggle of parental restraint against youthful vigor continues.
It should not be thought, however, that all amorous dancing is subject to condemnation.  Weddings include dance as a matter of custom, suggesting a long-standing endorsement within socially approved couplings.  Through social tradition or natural instinct, dance seems linked with romance in the human mind.  Nevertheless, such a connection is clearly not the whole story.  One of the most fundamental uses of dance is the physical expression of music—a language not of words, but emotion.
If music expresses emotion and dance expresses music, then, do we dance not only ""for joy"" but for all emotions?  Seemingly not, but why?  Certainly, music itself conveys a wide spectrum of feelings.  Although we do not dance ""for sadness"" or ""for anger,"" we do droop our bodies or clench our fists, and perhaps more subtle emotions produce other physical markers.  Still, happiness too can be seen in a smile, and to actually dance for joy is comparatively rare.  Is dance then truly an entity unto itself?  Or, is it merely one instance of a wider class of physical behaviors?",Critical Analysis & Reasoning Skills,6,Humanities
20,Passage Title: What is Dance?,"People sometimes dance for joy, or report that they are so happy that they could dance for joy.  However, one might wonder why this is so.  What is it about happiness that would lead someone to dance?  What exactly is dancing, when one ponders this activity that might otherwise be taken for granted?  Is it only a human practice, or is dancing something in which other animals also engage?
Indeed, some animals do seem to dance, although their reasons for doing so are goal-based.  For instance, bees dance to provide information to other colony members, using complicated movements to describe the location and quality of a food source.  This behavior is not emotive; it would seem odd, if not unscientific, to ascribe an emotive character to such displays.  Nevertheless, these displays are communicative, as are emotive human behaviors.
Might this similarity bespeak a common evolutionary basis for the dance of humans and other animals?  Perhaps, although there are differences which cast doubt on that hypothesis.  A bee's dance is its main method of communication, whereas most human communication is vocal.  Even with non-vocal communication such as sign language, the types of bodily movements are qualitatively different from those used in dance, as dance movements signify at most a general feeling or impression rather than corresponding to specific words or ideas.  If the bee's dance functions like human sign language (albeit in a much less sophisticated form), it is probably not an appropriate analogue to human dance at all; the term ""dance"" would be simply a weak metaphor.  Thus, if the bee's dance is a type of language, it is not the same sort of thing as human dance.
Still, there are other types of animal behaviors that might more aptly be called dances.  Many animals perform courtship displays of varying complexity, in which carefully choreographed movements are designed to win the favor of a potential mate.  Historically, a connection between human dance and courtship has also been assumed, and often cautioned against.  For instance, in the 1950s Elvis was denounced by parents as a corrupting influence upon the young women who swooned over him, and some of his dance moves were censored.  People today likewise voice concerns with regard to the behavior of crowds in nightclubs and explicit lyrics in popular music.  A similar outcry will undoubtedly be heard in the future, as the struggle of parental restraint against youthful vigor continues.
It should not be thought, however, that all amorous dancing is subject to condemnation.  Weddings include dance as a matter of custom, suggesting a long-standing endorsement within socially approved couplings.  Through social tradition or natural instinct, dance seems linked with romance in the human mind.  Nevertheless, such a connection is clearly not the whole story.  One of the most fundamental uses of dance is the physical expression of music—a language not of words, but emotion.
If music expresses emotion and dance expresses music, then, do we dance not only ""for joy"" but for all emotions?  Seemingly not, but why?  Certainly, music itself conveys a wide spectrum of feelings.  Although we do not dance ""for sadness"" or ""for anger,"" we do droop our bodies or clench our fists, and perhaps more subtle emotions produce other physical markers.  Still, happiness too can be seen in a smile, and to actually dance for joy is comparatively rare.  Is dance then truly an entity unto itself?  Or, is it merely one instance of a wider class of physical behaviors?",Critical Analysis & Reasoning Skills,6,Humanities
21,Passage Title: What is Dance?,"People sometimes dance for joy, or report that they are so happy that they could dance for joy.  However, one might wonder why this is so.  What is it about happiness that would lead someone to dance?  What exactly is dancing, when one ponders this activity that might otherwise be taken for granted?  Is it only a human practice, or is dancing something in which other animals also engage?
Indeed, some animals do seem to dance, although their reasons for doing so are goal-based.  For instance, bees dance to provide information to other colony members, using complicated movements to describe the location and quality of a food source.  This behavior is not emotive; it would seem odd, if not unscientific, to ascribe an emotive character to such displays.  Nevertheless, these displays are communicative, as are emotive human behaviors.
Might this similarity bespeak a common evolutionary basis for the dance of humans and other animals?  Perhaps, although there are differences which cast doubt on that hypothesis.  A bee's dance is its main method of communication, whereas most human communication is vocal.  Even with non-vocal communication such as sign language, the types of bodily movements are qualitatively different from those used in dance, as dance movements signify at most a general feeling or impression rather than corresponding to specific words or ideas.  If the bee's dance functions like human sign language (albeit in a much less sophisticated form), it is probably not an appropriate analogue to human dance at all; the term ""dance"" would be simply a weak metaphor.  Thus, if the bee's dance is a type of language, it is not the same sort of thing as human dance.
Still, there are other types of animal behaviors that might more aptly be called dances.  Many animals perform courtship displays of varying complexity, in which carefully choreographed movements are designed to win the favor of a potential mate.  Historically, a connection between human dance and courtship has also been assumed, and often cautioned against.  For instance, in the 1950s Elvis was denounced by parents as a corrupting influence upon the young women who swooned over him, and some of his dance moves were censored.  People today likewise voice concerns with regard to the behavior of crowds in nightclubs and explicit lyrics in popular music.  A similar outcry will undoubtedly be heard in the future, as the struggle of parental restraint against youthful vigor continues.
It should not be thought, however, that all amorous dancing is subject to condemnation.  Weddings include dance as a matter of custom, suggesting a long-standing endorsement within socially approved couplings.  Through social tradition or natural instinct, dance seems linked with romance in the human mind.  Nevertheless, such a connection is clearly not the whole story.  One of the most fundamental uses of dance is the physical expression of music—a language not of words, but emotion.
If music expresses emotion and dance expresses music, then, do we dance not only ""for joy"" but for all emotions?  Seemingly not, but why?  Certainly, music itself conveys a wide spectrum of feelings.  Although we do not dance ""for sadness"" or ""for anger,"" we do droop our bodies or clench our fists, and perhaps more subtle emotions produce other physical markers.  Still, happiness too can be seen in a smile, and to actually dance for joy is comparatively rare.  Is dance then truly an entity unto itself?  Or, is it merely one instance of a wider class of physical behaviors?",Critical Analysis & Reasoning Skills,6,Humanities
22,Passage Title: What is Dance?,"People sometimes dance for joy, or report that they are so happy that they could dance for joy.  However, one might wonder why this is so.  What is it about happiness that would lead someone to dance?  What exactly is dancing, when one ponders this activity that might otherwise be taken for granted?  Is it only a human practice, or is dancing something in which other animals also engage?
Indeed, some animals do seem to dance, although their reasons for doing so are goal-based.  For instance, bees dance to provide information to other colony members, using complicated movements to describe the location and quality of a food source.  This behavior is not emotive; it would seem odd, if not unscientific, to ascribe an emotive character to such displays.  Nevertheless, these displays are communicative, as are emotive human behaviors.
Might this similarity bespeak a common evolutionary basis for the dance of humans and other animals?  Perhaps, although there are differences which cast doubt on that hypothesis.  A bee's dance is its main method of communication, whereas most human communication is vocal.  Even with non-vocal communication such as sign language, the types of bodily movements are qualitatively different from those used in dance, as dance movements signify at most a general feeling or impression rather than corresponding to specific words or ideas.  If the bee's dance functions like human sign language (albeit in a much less sophisticated form), it is probably not an appropriate analogue to human dance at all; the term ""dance"" would be simply a weak metaphor.  Thus, if the bee's dance is a type of language, it is not the same sort of thing as human dance.
Still, there are other types of animal behaviors that might more aptly be called dances.  Many animals perform courtship displays of varying complexity, in which carefully choreographed movements are designed to win the favor of a potential mate.  Historically, a connection between human dance and courtship has also been assumed, and often cautioned against.  For instance, in the 1950s Elvis was denounced by parents as a corrupting influence upon the young women who swooned over him, and some of his dance moves were censored.  People today likewise voice concerns with regard to the behavior of crowds in nightclubs and explicit lyrics in popular music.  A similar outcry will undoubtedly be heard in the future, as the struggle of parental restraint against youthful vigor continues.
It should not be thought, however, that all amorous dancing is subject to condemnation.  Weddings include dance as a matter of custom, suggesting a long-standing endorsement within socially approved couplings.  Through social tradition or natural instinct, dance seems linked with romance in the human mind.  Nevertheless, such a connection is clearly not the whole story.  One of the most fundamental uses of dance is the physical expression of music—a language not of words, but emotion.
If music expresses emotion and dance expresses music, then, do we dance not only ""for joy"" but for all emotions?  Seemingly not, but why?  Certainly, music itself conveys a wide spectrum of feelings.  Although we do not dance ""for sadness"" or ""for anger,"" we do droop our bodies or clench our fists, and perhaps more subtle emotions produce other physical markers.  Still, happiness too can be seen in a smile, and to actually dance for joy is comparatively rare.  Is dance then truly an entity unto itself?  Or, is it merely one instance of a wider class of physical behaviors?",Critical Analysis & Reasoning Skills,6,Humanities
23,Passage Title: What is Dance?,"People sometimes dance for joy, or report that they are so happy that they could dance for joy.  However, one might wonder why this is so.  What is it about happiness that would lead someone to dance?  What exactly is dancing, when one ponders this activity that might otherwise be taken for granted?  Is it only a human practice, or is dancing something in which other animals also engage?
Indeed, some animals do seem to dance, although their reasons for doing so are goal-based.  For instance, bees dance to provide information to other colony members, using complicated movements to describe the location and quality of a food source.  This behavior is not emotive; it would seem odd, if not unscientific, to ascribe an emotive character to such displays.  Nevertheless, these displays are communicative, as are emotive human behaviors.
Might this similarity bespeak a common evolutionary basis for the dance of humans and other animals?  Perhaps, although there are differences which cast doubt on that hypothesis.  A bee's dance is its main method of communication, whereas most human communication is vocal.  Even with non-vocal communication such as sign language, the types of bodily movements are qualitatively different from those used in dance, as dance movements signify at most a general feeling or impression rather than corresponding to specific words or ideas.  If the bee's dance functions like human sign language (albeit in a much less sophisticated form), it is probably not an appropriate analogue to human dance at all; the term ""dance"" would be simply a weak metaphor.  Thus, if the bee's dance is a type of language, it is not the same sort of thing as human dance.
Still, there are other types of animal behaviors that might more aptly be called dances.  Many animals perform courtship displays of varying complexity, in which carefully choreographed movements are designed to win the favor of a potential mate.  Historically, a connection between human dance and courtship has also been assumed, and often cautioned against.  For instance, in the 1950s Elvis was denounced by parents as a corrupting influence upon the young women who swooned over him, and some of his dance moves were censored.  People today likewise voice concerns with regard to the behavior of crowds in nightclubs and explicit lyrics in popular music.  A similar outcry will undoubtedly be heard in the future, as the struggle of parental restraint against youthful vigor continues.
It should not be thought, however, that all amorous dancing is subject to condemnation.  Weddings include dance as a matter of custom, suggesting a long-standing endorsement within socially approved couplings.  Through social tradition or natural instinct, dance seems linked with romance in the human mind.  Nevertheless, such a connection is clearly not the whole story.  One of the most fundamental uses of dance is the physical expression of music—a language not of words, but emotion.
If music expresses emotion and dance expresses music, then, do we dance not only ""for joy"" but for all emotions?  Seemingly not, but why?  Certainly, music itself conveys a wide spectrum of feelings.  Although we do not dance ""for sadness"" or ""for anger,"" we do droop our bodies or clench our fists, and perhaps more subtle emotions produce other physical markers.  Still, happiness too can be seen in a smile, and to actually dance for joy is comparatively rare.  Is dance then truly an entity unto itself?  Or, is it merely one instance of a wider class of physical behaviors?",Critical Analysis & Reasoning Skills,6,Humanities
24,Passage Title: What is Dance?,"People sometimes dance for joy, or report that they are so happy that they could dance for joy.  However, one might wonder why this is so.  What is it about happiness that would lead someone to dance?  What exactly is dancing, when one ponders this activity that might otherwise be taken for granted?  Is it only a human practice, or is dancing something in which other animals also engage?
Indeed, some animals do seem to dance, although their reasons for doing so are goal-based.  For instance, bees dance to provide information to other colony members, using complicated movements to describe the location and quality of a food source.  This behavior is not emotive; it would seem odd, if not unscientific, to ascribe an emotive character to such displays.  Nevertheless, these displays are communicative, as are emotive human behaviors.
Might this similarity bespeak a common evolutionary basis for the dance of humans and other animals?  Perhaps, although there are differences which cast doubt on that hypothesis.  A bee's dance is its main method of communication, whereas most human communication is vocal.  Even with non-vocal communication such as sign language, the types of bodily movements are qualitatively different from those used in dance, as dance movements signify at most a general feeling or impression rather than corresponding to specific words or ideas.  If the bee's dance functions like human sign language (albeit in a much less sophisticated form), it is probably not an appropriate analogue to human dance at all; the term ""dance"" would be simply a weak metaphor.  Thus, if the bee's dance is a type of language, it is not the same sort of thing as human dance.
Still, there are other types of animal behaviors that might more aptly be called dances.  Many animals perform courtship displays of varying complexity, in which carefully choreographed movements are designed to win the favor of a potential mate.  Historically, a connection between human dance and courtship has also been assumed, and often cautioned against.  For instance, in the 1950s Elvis was denounced by parents as a corrupting influence upon the young women who swooned over him, and some of his dance moves were censored.  People today likewise voice concerns with regard to the behavior of crowds in nightclubs and explicit lyrics in popular music.  A similar outcry will undoubtedly be heard in the future, as the struggle of parental restraint against youthful vigor continues.
It should not be thought, however, that all amorous dancing is subject to condemnation.  Weddings include dance as a matter of custom, suggesting a long-standing endorsement within socially approved couplings.  Through social tradition or natural instinct, dance seems linked with romance in the human mind.  Nevertheless, such a connection is clearly not the whole story.  One of the most fundamental uses of dance is the physical expression of music—a language not of words, but emotion.
If music expresses emotion and dance expresses music, then, do we dance not only ""for joy"" but for all emotions?  Seemingly not, but why?  Certainly, music itself conveys a wide spectrum of feelings.  Although we do not dance ""for sadness"" or ""for anger,"" we do droop our bodies or clench our fists, and perhaps more subtle emotions produce other physical markers.  Still, happiness too can be seen in a smile, and to actually dance for joy is comparatively rare.  Is dance then truly an entity unto itself?  Or, is it merely one instance of a wider class of physical behaviors?",Critical Analysis & Reasoning Skills,6,Humanities
25,Passage Title: What is Dance?,"People sometimes dance for joy, or report that they are so happy that they could dance for joy.  However, one might wonder why this is so.  What is it about happiness that would lead someone to dance?  What exactly is dancing, when one ponders this activity that might otherwise be taken for granted?  Is it only a human practice, or is dancing something in which other animals also engage?
Indeed, some animals do seem to dance, although their reasons for doing so are goal-based.  For instance, bees dance to provide information to other colony members, using complicated movements to describe the location and quality of a food source.  This behavior is not emotive; it would seem odd, if not unscientific, to ascribe an emotive character to such displays.  Nevertheless, these displays are communicative, as are emotive human behaviors.
Might this similarity bespeak a common evolutionary basis for the dance of humans and other animals?  Perhaps, although there are differences which cast doubt on that hypothesis.  A bee's dance is its main method of communication, whereas most human communication is vocal.  Even with non-vocal communication such as sign language, the types of bodily movements are qualitatively different from those used in dance, as dance movements signify at most a general feeling or impression rather than corresponding to specific words or ideas.  If the bee's dance functions like human sign language (albeit in a much less sophisticated form), it is probably not an appropriate analogue to human dance at all; the term ""dance"" would be simply a weak metaphor.  Thus, if the bee's dance is a type of language, it is not the same sort of thing as human dance.
Still, there are other types of animal behaviors that might more aptly be called dances.  Many animals perform courtship displays of varying complexity, in which carefully choreographed movements are designed to win the favor of a potential mate.  Historically, a connection between human dance and courtship has also been assumed, and often cautioned against.  For instance, in the 1950s Elvis was denounced by parents as a corrupting influence upon the young women who swooned over him, and some of his dance moves were censored.  People today likewise voice concerns with regard to the behavior of crowds in nightclubs and explicit lyrics in popular music.  A similar outcry will undoubtedly be heard in the future, as the struggle of parental restraint against youthful vigor continues.
It should not be thought, however, that all amorous dancing is subject to condemnation.  Weddings include dance as a matter of custom, suggesting a long-standing endorsement within socially approved couplings.  Through social tradition or natural instinct, dance seems linked with romance in the human mind.  Nevertheless, such a connection is clearly not the whole story.  One of the most fundamental uses of dance is the physical expression of music—a language not of words, but emotion.
If music expresses emotion and dance expresses music, then, do we dance not only ""for joy"" but for all emotions?  Seemingly not, but why?  Certainly, music itself conveys a wide spectrum of feelings.  Although we do not dance ""for sadness"" or ""for anger,"" we do droop our bodies or clench our fists, and perhaps more subtle emotions produce other physical markers.  Still, happiness too can be seen in a smile, and to actually dance for joy is comparatively rare.  Is dance then truly an entity unto itself?  Or, is it merely one instance of a wider class of physical behaviors?",Critical Analysis & Reasoning Skills,6,Humanities
